,satisfaction,evaluation,number_of_projects,average_montly_hours,time_spend_company,work_accident,churn,promotion,department,salary
10951,0.9120879,0.46875,0.4,0.07943925,0.125,0.0,0.0,0.0,technical,low
10952,0.10989011,0.90625,0.4,0.46728972,0.375,0.0,0.0,0.0,technical,low
10953,0.62637365,0.625,0.2,0.34579438,0.125,0.0,0.0,0.0,technical,low
10954,0.07692308,0.90625,0.4,0.77102804,0.5,0.0,0.0,0.0,technical,low
10955,0.8131868,0.984375,0.6,0.1682243,0.125,0.0,0.0,0.0,technical,low
10956,0.6593407,0.265625,0.2,0.26635513,0.125,0.0,0.0,0.0,technical,low
10957,0.8021978,0.265625,0.2,0.23831776,0.125,1.0,0.0,0.0,technical,low
10958,0.8681319,0.5625,0.6,0.69158876,0.0,0.0,0.0,0.0,technical,low
10959,0.24175824,0.09375,0.4,0.056074765,0.25,0.0,0.0,0.0,technical,low
10960,0.8131868,0.203125,0.4,0.57009345,0.0,0.0,0.0,0.0,technical,low
10961,0.93406594,0.25,0.6,0.17289719,0.125,0.0,0.0,0.0,support,low
10962,0.61538464,0.671875,0.6,0.6401869,0.125,0.0,0.0,0.0,support,low
10963,0.5604396,0.375,0.4,0.23831776,0.125,0.0,0.0,0.0,support,low
10964,0.47252747,0.109375,0.2,0.37383178,0.125,0.0,0.0,0.0,support,low
10965,0.62637365,0.828125,0.4,0.3411215,0.25,0.0,0.0,0.0,support,low
10966,0.85714287,0.796875,0.4,0.22429906,0.125,0.0,0.0,0.0,support,low
10967,0.12087912,0.984375,0.6,0.25700936,0.125,1.0,0.0,0.0,support,low
10968,0.5934066,0.859375,0.4,0.72897196,0.125,1.0,0.0,0.0,support,medium
10969,0.6593407,0.96875,0.4,0.39252338,0.125,0.0,0.0,0.0,support,medium
10970,0.42857143,0.390625,0.2,0.7242991,0.125,0.0,0.0,0.0,support,medium
10971,0.7802198,0.6875,0.4,0.7803738,0.25,0.0,0.0,0.0,support,medium
10972,0.8791209,0.59375,0.6,0.76635516,0.5,0.0,0.0,0.0,technical,medium
10973,0.63736266,0.421875,0.2,0.61214954,0.125,0.0,0.0,0.0,technical,medium
10974,0.30769232,0.78125,0.8,0.76635516,0.125,0.0,0.0,0.0,technical,medium
10975,0.9230769,0.390625,0.6,0.2897196,0.125,0.0,0.0,0.0,management,medium
10976,0.6593407,0.25,0.2,0.42056075,0.125,0.0,0.0,0.0,IT,medium
10977,0.07692308,0.390625,0.4,0.3504673,0.5,0.0,0.0,0.0,IT,medium
10978,0.7912088,0.296875,0.2,0.4813084,0.0,1.0,0.0,0.0,IT,medium
10979,0.96703297,0.421875,0.6,0.7570093,0.0,0.0,0.0,0.0,IT,medium
10980,0.74725276,0.359375,0.4,0.8271028,0.0,0.0,0.0,0.0,IT,high
10981,0.72527474,0.65625,0.0,0.7616823,0.125,0.0,0.0,0.0,product_mng,low
10982,0.8681319,0.71875,0.2,0.78971964,0.125,0.0,0.0,0.0,product_mng,medium
10983,0.37362638,0.234375,0.6,0.3364486,0.25,0.0,0.0,0.0,product_mng,medium
10984,0.989011,0.984375,0.4,0.31308413,0.25,0.0,0.0,0.0,product_mng,medium
10985,0.5494506,0.453125,0.6,0.78971964,0.125,0.0,0.0,0.0,IT,medium
10986,0.8791209,0.546875,0.4,0.43925235,0.125,0.0,0.0,0.0,RandD,low
10987,0.4945055,0.578125,0.2,0.28504673,0.125,0.0,0.0,0.0,RandD,low
10988,0.25274727,0.78125,0.4,0.7943925,0.25,0.0,0.0,0.0,RandD,low
10989,0.08791209,0.296875,0.8,0.6728972,0.5,0.0,0.0,0.0,RandD,low
10990,0.7582418,0.296875,0.2,0.21962617,0.125,0.0,0.0,0.0,RandD,low
10991,0.7032967,0.5,0.2,0.11682243,0.375,0.0,0.0,0.0,RandD,low
10992,0.61538464,0.625,0.0,0.34579438,0.375,0.0,0.0,0.0,IT,low
10993,0.7802198,0.546875,0.4,0.30373833,0.25,0.0,0.0,0.0,IT,low
10994,0.5714286,0.78125,0.2,0.6682243,0.125,0.0,0.0,0.0,IT,low
10995,0.63736266,0.203125,0.2,0.5981308,0.125,0.0,0.0,0.0,IT,low
10996,0.5934066,0.328125,0.2,0.682243,0.125,0.0,0.0,0.0,product_mng,low
10997,0.46153846,0.34375,0.4,0.20560747,0.0,1.0,0.0,0.0,product_mng,low
10998,0.8021978,0.359375,0.6,0.34579438,0.125,0.0,0.0,0.0,product_mng,low
10999,0.7692308,0.484375,0.6,0.28037384,0.0,0.0,0.0,0.0,product_mng,low
11000,0.43956044,0.375,0.0,0.07943925,0.375,0.0,0.0,0.0,IT,low
11001,0.6703297,0.359375,0.2,0.19626169,0.125,0.0,0.0,0.0,RandD,low
11002,0.043956045,0.21875,0.2,0.19158879,0.375,0.0,0.0,0.0,RandD,low
11003,0.8131868,0.25,0.6,0.56542057,0.125,0.0,0.0,0.0,RandD,low
11004,0.8131868,0.859375,0.2,0.27570093,0.125,0.0,0.0,0.0,RandD,low
11005,0.10989011,0.734375,0.6,0.8598131,0.25,0.0,0.0,0.0,RandD,low
11006,0.7802198,0.703125,0.6,0.71028036,0.0,1.0,0.0,0.0,RandD,low
11007,0.43956044,0.484375,0.0,0.43925235,0.75,0.0,0.0,0.0,marketing,medium
11008,0.9120879,0.984375,0.2,0.37383178,0.75,0.0,0.0,0.0,sales,medium
11009,0.7912088,0.296875,0.4,0.56542057,0.75,0.0,0.0,0.0,accounting,medium
11010,0.5824176,0.859375,0.2,0.80841124,0.75,0.0,0.0,0.0,support,medium
11011,0.13186814,0.53125,0.2,0.6635514,0.75,0.0,0.0,0.0,technical,medium
11012,0.94505495,0.59375,0.6,0.6869159,0.5,0.0,0.0,0.0,management,medium
11013,0.46153846,0.6875,0.4,0.47663552,0.5,0.0,0.0,0.0,marketing,medium
11014,0.47252747,0.828125,0.2,0.42990655,0.5,0.0,0.0,0.0,marketing,medium
11015,0.6043956,0.3125,0.2,0.75233644,0.5,0.0,0.0,0.0,marketing,medium
11016,0.5824176,0.671875,0.4,0.8037383,0.5,0.0,0.0,0.0,sales,medium
11017,0.7032967,0.8125,0.6,0.6401869,0.25,1.0,0.0,0.0,sales,medium
11018,0.25274727,0.78125,0.4,0.55140185,0.375,0.0,0.0,0.0,sales,medium
11019,0.7582418,0.9375,0.0,0.8831776,0.125,0.0,0.0,0.0,sales,high
11020,0.61538464,0.859375,0.4,0.5981308,0.0,1.0,0.0,0.0,sales,low
11021,0.51648355,0.875,0.4,0.5981308,0.125,0.0,0.0,0.0,sales,medium
11022,0.95604396,0.828125,0.2,0.21495327,0.25,0.0,0.0,0.0,sales,medium
11023,0.7692308,0.71875,0.4,0.5794392,0.125,0.0,0.0,0.0,sales,medium
11024,0.62637365,0.34375,0.4,0.69158876,0.125,0.0,0.0,0.0,sales,medium
11025,0.63736266,0.5,0.4,0.3504673,0.125,0.0,0.0,0.0,sales,low
11026,0.84615386,0.71875,0.4,0.8317757,0.0,1.0,0.0,0.0,sales,low
11027,0.52747256,0.5625,0.4,0.55140185,0.0,1.0,0.0,0.0,sales,low
11028,0.84615386,0.796875,0.6,0.3504673,0.0,0.0,0.0,0.0,sales,low
11029,0.47252747,0.359375,0.6,0.25233644,0.0,0.0,0.0,0.0,sales,low
11030,0.7032967,0.390625,0.4,0.76635516,0.0,1.0,0.0,0.0,sales,low
11031,0.7582418,0.421875,0.6,0.7616823,0.125,0.0,0.0,0.0,sales,low
11032,0.94505495,0.421875,0.2,0.26635513,0.0,0.0,0.0,0.0,sales,low
11033,0.72527474,0.390625,0.2,0.7803738,0.125,0.0,0.0,0.0,sales,low
11034,0.8131868,0.25,0.0,0.24766356,0.0,1.0,0.0,0.0,sales,low
11035,0.42857143,1.0,0.4,0.77102804,0.125,0.0,0.0,0.0,accounting,low
11036,0.23076923,0.34375,0.0,0.43457943,0.25,1.0,0.0,0.0,accounting,low
11037,0.6923077,0.765625,0.6,0.6588785,0.25,0.0,0.0,0.0,accounting,low
11038,0.5714286,0.25,0.2,0.5981308,0.125,0.0,0.0,0.0,hr,low
11039,0.24175824,0.796875,0.8,0.6728972,0.125,1.0,0.0,0.0,hr,low
11040,0.5824176,0.703125,0.2,0.6962617,0.0,1.0,0.0,0.0,hr,low
11041,0.42857143,0.203125,0.2,0.8037383,0.125,0.0,0.0,0.0,hr,low
11042,0.96703297,0.828125,0.4,0.5233645,0.0,1.0,0.0,0.0,technical,low
11043,0.5714286,0.734375,0.4,0.26635513,0.0,0.0,0.0,0.0,technical,low
11044,0.9230769,0.984375,0.2,0.3411215,0.125,0.0,0.0,0.0,technical,low
11045,0.8791209,0.046875,0.6,0.57009345,0.0,0.0,0.0,0.0,technical,low
11046,0.94505495,0.84375,0.2,0.27570093,0.125,0.0,0.0,0.0,technical,medium
11047,0.2967033,0.125,0.6,0.27570093,0.125,0.0,0.0,0.0,technical,medium
11048,0.21978022,0.046875,0.8,0.042056076,0.5,0.0,0.0,0.0,technical,medium
11049,0.61538464,0.734375,0.4,0.7242991,0.0,0.0,0.0,0.0,technical,medium
11050,0.6923077,0.28125,0.4,0.57476634,0.0,0.0,0.0,0.0,technical,medium
11051,0.46153846,0.3125,0.4,0.47663552,0.0,1.0,0.0,0.0,technical,medium
11052,0.4945055,0.265625,0.4,0.2897196,0.0,0.0,0.0,0.0,technical,medium
11053,0.62637365,0.34375,0.2,0.28504673,0.0,0.0,0.0,0.0,support,medium
11054,0.5494506,0.28125,0.4,0.38317758,0.0,0.0,0.0,0.0,support,medium
11055,0.3956044,0.1875,0.2,0.22897196,0.0,0.0,0.0,0.0,support,medium
11056,0.06593407,0.859375,0.6,0.62616825,0.125,0.0,0.0,0.0,support,medium
11057,0.94505495,0.265625,0.2,0.36448598,0.125,0.0,0.0,0.0,support,medium
11058,0.43956044,0.359375,0.6,0.20560747,0.125,0.0,0.0,0.0,support,high
11059,0.64835167,0.953125,0.2,0.36448598,0.0,0.0,0.0,0.0,support,low
11060,0.6703297,0.625,0.4,0.3598131,0.0,0.0,0.0,0.0,support,medium
11061,0.8901099,0.578125,0.0,0.5,0.25,0.0,0.0,0.0,support,medium
11062,0.93406594,0.921875,0.6,0.34579438,0.125,0.0,0.0,0.0,support,medium
11063,0.7802198,0.78125,0.2,0.5,0.125,0.0,0.0,0.0,support,medium
11064,0.5494506,0.265625,0.6,0.3411215,0.125,0.0,0.0,0.0,technical,low
11065,0.37362638,0.9375,0.2,0.060747664,0.5,0.0,0.0,0.0,technical,low
11066,0.6703297,0.28125,0.6,0.7803738,0.125,0.0,0.0,0.0,technical,low
11067,0.46153846,0.40625,0.4,0.41588786,0.125,0.0,0.0,0.0,management,low
11068,0.032967035,0.203125,0.4,0.44392523,0.375,0.0,0.0,0.0,IT,low
11069,0.054945055,0.3125,0.6,0.7616823,0.25,1.0,0.0,0.0,IT,low
11070,0.84615386,0.859375,0.4,0.73364484,0.125,0.0,0.0,0.0,IT,low
11071,0.96703297,0.21875,0.2,0.5607477,0.125,0.0,0.0,0.0,IT,low
11072,1.0,0.78125,0.0,0.78504676,0.125,0.0,0.0,0.0,IT,medium
11073,0.43956044,0.421875,0.2,0.39719626,0.125,1.0,0.0,0.0,product_mng,medium
11074,0.8901099,0.890625,0.2,0.52803737,0.125,0.0,0.0,0.0,product_mng,medium
11075,0.8021978,0.828125,0.4,0.6682243,0.0,0.0,0.0,0.0,product_mng,medium
11076,0.5494506,0.1875,0.2,0.47196263,0.125,0.0,0.0,0.0,product_mng,medium
11077,0.96703297,0.328125,0.4,0.25233644,0.0,0.0,0.0,0.0,IT,medium
11078,0.6593407,0.8125,0.2,0.317757,1.0,0.0,0.0,0.0,management,medium
11079,0.7032967,0.75,0.2,0.5607477,0.75,0.0,0.0,0.0,management,medium
11080,0.42857143,0.59375,0.0,0.817757,0.75,1.0,0.0,0.0,management,medium
11081,0.93406594,0.203125,0.4,0.37383178,0.75,0.0,0.0,0.0,management,medium
11082,0.71428573,0.578125,0.2,0.28037384,0.75,0.0,0.0,0.0,management,medium
11083,0.61538464,0.421875,0.4,0.21962617,0.75,0.0,0.0,0.0,management,medium
11084,0.9230769,0.90625,0.4,0.6401869,0.5,0.0,0.0,0.0,IT,medium
11085,0.52747256,0.484375,0.2,0.19626169,0.5,1.0,0.0,0.0,IT,medium
11086,0.8901099,0.203125,0.2,0.7616823,0.5,0.0,0.0,0.0,IT,medium
11087,0.50549453,0.78125,0.4,0.3411215,0.5,0.0,0.0,0.0,IT,medium
11088,0.5494506,0.578125,0.2,0.35514018,0.5,0.0,0.0,0.0,product_mng,medium
11089,0.6923077,0.96875,0.4,0.28037384,0.125,0.0,0.0,0.0,product_mng,medium
11090,0.85714287,0.25,0.4,0.20560747,0.125,0.0,0.0,0.0,product_mng,medium
11091,0.84615386,0.71875,0.4,0.5420561,0.0,0.0,0.0,0.0,product_mng,medium
11092,0.5714286,0.21875,0.4,0.80841124,0.125,0.0,0.0,0.0,IT,medium
11093,0.3956044,0.421875,0.6,0.07009346,0.375,0.0,0.0,0.0,management,medium
11094,0.46153846,0.421875,0.4,0.47663552,0.0,0.0,0.0,0.0,management,medium
11095,0.85714287,0.875,0.4,0.7803738,0.125,0.0,0.0,0.0,management,medium
11096,0.21978022,0.03125,0.6,0.44392523,0.375,0.0,0.0,0.0,management,medium
11097,0.52747256,0.4375,0.2,0.42990655,0.125,0.0,0.0,0.0,management,medium
11098,0.6593407,0.734375,0.4,0.72897196,0.125,0.0,0.0,0.0,management,medium
11099,0.5714286,0.84375,0.0,0.21495327,0.125,0.0,0.0,0.0,marketing,high
11100,0.95604396,0.765625,0.4,0.7056075,0.125,0.0,0.0,0.0,sales,high
11101,0.07692308,0.390625,0.8,0.80841124,0.0,0.0,0.0,0.0,accounting,high
11102,0.95604396,0.71875,0.4,0.69158876,0.125,0.0,0.0,0.0,support,high
11103,0.74725276,0.703125,0.4,0.317757,0.125,0.0,0.0,0.0,technical,high
11104,0.83516484,0.796875,0.8,0.635514,0.375,0.0,0.0,0.0,management,high
11105,0.30769232,0.203125,0.2,0.37850466,0.125,0.0,0.0,0.0,marketing,high
11106,0.64835167,0.453125,0.2,0.3598131,0.125,1.0,0.0,0.0,marketing,high
11107,0.85714287,0.375,0.6,0.3224299,0.0,1.0,0.0,0.0,marketing,high
11108,0.94505495,0.6875,0.2,0.60280377,0.0,0.0,0.0,0.0,sales,high
11109,0.82417583,0.421875,0.2,0.11682243,0.125,1.0,0.0,0.0,sales,low
11110,0.3846154,0.234375,0.0,0.57476634,0.25,0.0,0.0,0.0,sales,low
11111,0.93406594,0.578125,0.4,0.5046729,0.0,0.0,0.0,0.0,sales,low
11112,0.83516484,0.90625,0.6,0.64953274,0.25,0.0,0.0,0.0,sales,low
11113,0.72527474,0.234375,0.0,0.55607474,0.0,1.0,0.0,0.0,sales,low
11114,0.73626375,0.484375,0.6,0.6869159,0.125,0.0,0.0,0.0,sales,low
11115,0.043956045,0.953125,0.4,0.3084112,0.5,0.0,0.0,0.0,sales,low
11116,0.5604396,0.671875,0.4,0.7757009,0.125,0.0,0.0,0.0,sales,low
11117,0.3956044,0.296875,0.4,0.5140187,0.0,0.0,0.0,0.0,sales,low
11118,0.43956044,1.0,0.0,0.13551402,0.25,1.0,0.0,0.0,sales,low
11119,0.10989011,0.0,0.2,0.3317757,0.375,0.0,0.0,0.0,sales,low
11120,0.64835167,0.828125,0.6,0.57009345,0.375,0.0,0.0,0.0,sales,low
11121,0.48351648,0.859375,0.6,0.39719626,0.125,0.0,0.0,0.0,sales,low
11122,1.0,0.640625,0.6,0.80841124,0.125,0.0,0.0,0.0,sales,low
11123,0.989011,0.78125,0.2,0.3317757,0.0,0.0,0.0,0.0,sales,low
11124,0.21978022,0.609375,0.8,0.817757,1.0,0.0,0.0,0.0,sales,medium
11125,0.4945055,0.734375,0.4,0.4906542,0.75,1.0,0.0,0.0,sales,medium
11126,0.17582418,0.84375,0.8,0.6214953,0.75,0.0,0.0,0.0,sales,medium
11127,0.6813187,0.625,0.4,0.24299066,0.75,0.0,0.0,0.0,accounting,medium
11128,0.95604396,0.75,0.2,0.23831776,0.75,0.0,0.0,0.0,accounting,medium
11129,0.7802198,0.84375,0.4,0.5373832,0.75,0.0,0.0,0.0,accounting,medium
11130,0.8021978,0.796875,0.6,0.22897196,0.5,0.0,0.0,0.0,hr,medium
11131,0.10989011,0.953125,0.8,0.80841124,0.5,0.0,0.0,0.0,hr,medium
11132,0.37362638,0.59375,0.4,0.1542056,0.5,0.0,0.0,0.0,hr,medium
11133,0.5824176,0.75,0.2,0.8130841,0.5,0.0,0.0,0.0,hr,medium
11134,0.72527474,0.765625,0.2,0.7196262,0.5,0.0,0.0,0.0,technical,medium
11135,0.51648355,0.1875,0.6,0.44859812,0.0,1.0,0.0,0.0,technical,medium
11136,0.8681319,0.859375,0.4,0.6401869,0.25,0.0,0.0,0.0,technical,high
11137,0.5934066,0.328125,0.4,0.44859812,0.125,0.0,0.0,0.0,technical,high
11138,0.72527474,0.890625,0.2,0.7056075,0.0,0.0,0.0,0.0,technical,high
11139,0.71428573,1.0,0.4,0.44859812,0.25,0.0,0.0,0.0,technical,high
11140,0.50549453,0.5,0.2,0.38317758,0.125,1.0,0.0,0.0,technical,high
11141,0.85714287,0.296875,0.4,0.47196263,0.125,0.0,0.0,0.0,technical,high
11142,0.043956045,0.84375,0.6,0.78504676,0.5,0.0,0.0,0.0,technical,high
11143,0.26373628,0.4375,0.0,0.8317757,0.125,1.0,0.0,0.0,technical,high
11144,0.8791209,0.953125,0.4,0.23831776,0.0,0.0,0.0,0.0,technical,low
11145,0.51648355,0.90625,0.2,0.27102804,0.125,1.0,0.0,0.0,support,low
11146,0.94505495,0.390625,0.2,0.5981308,0.0,1.0,0.0,0.0,support,low
11147,0.52747256,0.359375,0.4,0.7196262,0.0,0.0,0.0,0.0,support,low
11148,0.6923077,0.265625,0.2,0.38785046,0.125,0.0,0.0,0.0,support,low
11149,0.20879121,0.125,0.4,0.34579438,0.0,0.0,0.0,0.0,support,low
11150,0.4945055,0.390625,0.4,0.10280374,0.375,0.0,0.0,0.0,support,low
11151,0.4945055,0.921875,0.4,0.74766356,0.125,0.0,0.0,0.0,support,low
11152,0.989011,0.6875,0.2,0.52803737,0.0,0.0,0.0,0.0,support,medium
11153,0.30769232,0.515625,0.0,0.23364486,0.125,0.0,0.0,0.0,support,medium
11154,0.74725276,0.796875,0.2,0.8364486,0.25,1.0,0.0,0.0,support,medium
11155,0.6703297,0.8125,0.4,0.39252338,0.0,0.0,0.0,0.0,support,medium
11156,0.7802198,0.59375,0.2,0.6168224,0.125,0.0,0.0,0.0,technical,medium
11157,0.47252747,0.421875,0.2,0.5046729,0.125,0.0,0.0,0.0,technical,medium
11158,0.6593407,0.296875,0.2,0.35514018,0.0,0.0,0.0,0.0,technical,medium
11159,0.5604396,0.40625,0.6,0.8317757,0.125,0.0,0.0,0.0,management,medium
11160,0.71428573,0.4375,0.2,0.18691589,0.0,0.0,0.0,0.0,IT,medium
11161,0.6593407,0.71875,0.4,0.72897196,0.125,1.0,0.0,0.0,IT,medium
11162,0.7582418,0.828125,0.4,0.19158879,0.125,0.0,0.0,0.0,IT,medium
11163,0.74725276,0.609375,0.4,0.44392523,0.125,0.0,0.0,0.0,IT,medium
11164,0.9010989,0.5,0.4,0.1682243,0.25,0.0,0.0,0.0,IT,medium
11165,0.4945055,0.5,0.8,0.71495324,0.375,0.0,0.0,0.0,product_mng,medium
11166,0.42857143,0.640625,0.8,0.8317757,0.5,0.0,0.0,0.0,product_mng,medium
11167,0.50549453,0.9375,0.2,0.45794392,0.125,0.0,0.0,0.0,product_mng,medium
11168,0.08791209,0.0,0.8,0.44392523,0.0,0.0,0.0,0.0,product_mng,medium
11169,0.74725276,0.734375,0.6,0.5607477,0.25,0.0,0.0,0.0,IT,medium
11170,0.9230769,0.96875,0.2,0.6775701,0.125,0.0,0.0,0.0,IT,medium
11171,0.61538464,0.859375,0.4,0.6869159,0.375,1.0,0.0,0.0,IT,medium
11172,0.63736266,0.25,0.4,0.5186916,0.125,0.0,0.0,0.0,IT,medium
11173,0.94505495,0.8125,0.2,0.4813084,0.125,0.0,0.0,0.0,IT,medium
11174,0.5714286,0.953125,0.8,0.88785046,0.25,0.0,0.0,0.0,product_mng,medium
11175,0.52747256,0.046875,0.4,0.1682243,0.125,0.0,0.0,0.0,product_mng,high
11176,0.61538464,1.0,0.4,0.6214953,0.25,0.0,0.0,0.0,product_mng,low
11177,0.83516484,0.703125,0.4,0.76635516,0.125,0.0,0.0,0.0,product_mng,medium
11178,0.5714286,0.9375,0.2,0.55140185,0.0,0.0,0.0,0.0,IT,medium
11179,0.61538464,0.84375,0.8,0.56542057,0.25,1.0,0.0,1.0,RandD,medium
11180,0.9120879,0.890625,0.4,0.60280377,0.0,0.0,0.0,1.0,RandD,medium
11181,0.30769232,0.078125,0.0,0.07943925,0.125,0.0,0.0,1.0,RandD,medium
11182,0.42857143,0.640625,0.6,0.7196262,0.0,0.0,0.0,1.0,RandD,medium
11183,0.8021978,0.859375,0.6,0.817757,0.0,0.0,0.0,1.0,RandD,medium
11184,0.82417583,0.609375,0.4,0.18224299,0.125,0.0,0.0,1.0,RandD,medium
11185,0.52747256,0.15625,0.0,0.018691588,0.5,1.0,0.0,1.0,marketing,medium
11186,0.7802198,0.609375,0.4,0.5981308,0.125,0.0,0.0,1.0,sales,medium
11187,0.43956044,0.859375,0.4,0.17757009,0.25,0.0,0.0,0.0,accounting,low
11188,0.7692308,0.71875,0.6,0.2897196,0.0,0.0,0.0,0.0,support,low
11189,0.42857143,0.484375,0.2,0.40654206,0.0,0.0,0.0,0.0,technical,low
11190,0.20879121,0.828125,0.4,0.004672897,0.5,0.0,0.0,0.0,management,low
11191,0.41758242,0.3125,0.4,0.60747665,0.125,0.0,0.0,0.0,marketing,low
11192,0.9010989,0.375,0.4,0.64953274,0.25,1.0,0.0,0.0,marketing,low
11193,0.72527474,0.375,0.4,0.42056075,1.0,1.0,0.0,0.0,marketing,low
11194,0.5714286,0.828125,0.2,0.682243,1.0,0.0,0.0,0.0,sales,high
11195,0.41758242,0.671875,0.2,0.8785047,1.0,0.0,0.0,0.0,sales,low
11196,0.14285715,0.53125,0.0,0.8317757,1.0,0.0,0.0,0.0,sales,high
11197,0.45054945,0.1875,0.4,0.1588785,1.0,0.0,0.0,0.0,sales,high
11198,0.51648355,0.796875,0.2,0.23364486,1.0,0.0,0.0,0.0,sales,low
11199,0.82417583,0.765625,0.4,0.5186916,1.0,0.0,0.0,0.0,sales,low
11200,0.6593407,0.5625,0.4,0.53271025,0.0,1.0,0.0,0.0,sales,high
11201,0.48351648,0.4375,0.2,0.21962617,0.0,0.0,0.0,0.0,sales,low
11202,0.08791209,0.328125,0.4,0.093457945,0.125,0.0,0.0,0.0,sales,medium
11203,0.42857143,0.546875,0.0,0.3084112,0.125,1.0,0.0,0.0,sales,high
11204,0.93406594,0.234375,0.2,0.682243,0.125,0.0,0.0,0.0,sales,medium
11205,0.74725276,0.828125,0.4,0.26635513,0.625,0.0,0.0,0.0,sales,medium
11206,1.0,0.5625,0.6,0.45794392,0.625,1.0,0.0,0.0,sales,medium
11207,0.43956044,0.453125,0.4,0.6401869,0.625,0.0,0.0,0.0,sales,medium
11208,0.9230769,0.578125,0.4,0.87383175,0.625,0.0,0.0,0.0,sales,high
11209,0.31868133,0.109375,0.2,0.42990655,0.625,0.0,0.0,0.0,sales,medium
11210,0.5604396,0.28125,0.4,0.40186915,0.5,0.0,0.0,0.0,sales,medium
11211,0.45054945,0.71875,0.0,0.88785046,0.5,0.0,0.0,0.0,sales,medium
11212,0.96703297,0.296875,0.6,0.5420561,0.5,0.0,0.0,0.0,sales,high
11213,0.9230769,0.921875,0.6,0.37383178,0.5,0.0,0.0,1.0,accounting,medium
11214,0.45054945,1.0,0.6,0.78504676,0.75,0.0,0.0,1.0,accounting,high
11215,0.47252747,0.75,0.2,0.77102804,0.75,0.0,0.0,1.0,accounting,low
11216,0.45054945,0.546875,0.4,0.31308413,0.75,0.0,0.0,1.0,hr,medium
11217,0.50549453,0.0625,0.2,0.20093457,0.75,0.0,0.0,1.0,hr,medium
11218,0.94505495,0.75,0.2,0.77102804,0.75,1.0,0.0,1.0,hr,medium
11219,0.42857143,0.09375,0.0,0.8364486,0.5,1.0,0.0,1.0,hr,medium
11220,0.46153846,0.046875,0.6,0.1682243,0.5,1.0,0.0,1.0,technical,low
11221,0.95604396,0.1875,0.2,0.49532712,0.5,0.0,0.0,0.0,technical,low
11222,0.96703297,0.75,0.4,0.37850466,0.5,0.0,0.0,0.0,technical,low
11223,0.96703297,0.46875,0.6,0.6448598,0.5,0.0,0.0,0.0,technical,low
11224,0.6813187,0.28125,0.4,0.42990655,0.5,0.0,0.0,0.0,technical,low
11225,0.8021978,0.203125,0.6,0.5,0.5,0.0,0.0,0.0,technical,low
11226,0.52747256,1.0,0.4,0.61214954,1.0,0.0,0.0,0.0,technical,low
11227,0.42857143,0.890625,0.2,0.25233644,1.0,0.0,0.0,0.0,technical,low
11228,0.6813187,0.4375,0.2,0.7990654,0.125,0.0,0.0,0.0,technical,low
11229,0.5934066,0.390625,0.6,0.42056075,1.0,0.0,0.0,0.0,technical,low
11230,0.989011,0.75,0.4,0.21495327,1.0,0.0,0.0,0.0,technical,high
11231,0.7692308,0.734375,0.2,0.14018692,1.0,1.0,0.0,0.0,support,low
11232,0.61538464,0.765625,0.4,0.4906542,1.0,0.0,0.0,0.0,support,low
11233,0.6703297,0.765625,0.4,0.21495327,0.0,0.0,0.0,0.0,support,low
11234,0.989011,0.90625,0.4,0.3317757,0.25,0.0,0.0,0.0,support,low
11235,0.61538464,0.40625,0.4,0.7570093,0.0,0.0,0.0,0.0,support,high
11236,0.9120879,0.765625,0.2,0.5186916,0.0,0.0,0.0,0.0,support,low
11237,0.16483517,0.21875,0.4,0.86915886,0.25,1.0,0.0,0.0,support,low
11238,0.32967034,0.828125,0.2,0.42990655,0.375,0.0,0.0,0.0,support,low
11239,0.8021978,0.765625,0.2,0.55140185,0.0,0.0,0.0,0.0,support,high
11240,0.7582418,0.828125,0.4,0.8224299,0.0,0.0,0.0,0.0,support,low
11241,0.5824176,0.671875,0.2,0.7616823,0.125,0.0,0.0,0.0,support,medium
11242,0.5604396,0.390625,0.6,0.44392523,0.0,1.0,0.0,0.0,technical,high
11243,0.43956044,0.328125,0.2,0.44859812,0.125,0.0,0.0,0.0,technical,medium
11244,0.8021978,0.71875,0.2,0.317757,0.125,0.0,0.0,0.0,technical,high
11245,0.42857143,0.703125,0.4,0.24766356,0.0,0.0,0.0,0.0,management,medium
11246,0.6593407,0.3125,0.4,0.24766356,0.125,0.0,0.0,0.0,IT,medium
11247,0.34065935,0.828125,0.0,0.3224299,0.125,0.0,0.0,0.0,IT,medium
11248,0.6923077,0.6875,0.2,0.58878505,0.125,0.0,0.0,0.0,IT,medium
11249,0.72527474,0.75,0.6,0.58878505,0.125,1.0,0.0,0.0,IT,medium
11250,0.45054945,0.640625,0.2,0.78971964,0.125,0.0,0.0,0.0,IT,medium
11251,0.7582418,0.21875,0.6,0.7056075,0.25,0.0,0.0,0.0,product_mng,medium
11252,0.73626375,0.140625,0.4,0.23831776,0.0,0.0,0.0,0.0,product_mng,medium
11253,0.93406594,0.25,0.2,0.8271028,0.125,0.0,0.0,0.0,product_mng,high
11254,0.16483517,0.90625,0.8,0.22429906,0.25,0.0,0.0,0.0,product_mng,low
11255,0.989011,0.46875,0.2,0.39719626,0.0,0.0,0.0,0.0,IT,medium
11256,0.63736266,0.4375,0.2,0.47663552,0.0,1.0,0.0,0.0,management,medium
11257,0.73626375,0.328125,0.6,0.7429907,0.25,0.0,0.0,0.0,management,medium
