,satisfaction,evaluation,number_of_projects,average_montly_hours,time_spend_company,work_accident,churn,promotion,department
13765,0.62637365,0.234375,0.4,0.7383177,0.0,0.0,0.0,0.0,sales
13766,0.978022,0.125,0.4,0.27102804,0.5,1.0,0.0,0.0,sales
13767,0.51648355,0.671875,0.6,0.71028036,0.125,0.0,0.0,0.0,sales
13768,0.96703297,0.28125,0.2,0.27102804,0.75,1.0,0.0,0.0,sales
13769,0.6923077,0.875,0.2,0.682243,0.75,0.0,0.0,0.0,sales
13770,0.71428573,0.65625,0.4,0.45794392,0.75,0.0,0.0,0.0,sales
13771,0.12087912,0.375,0.6,0.77102804,0.75,0.0,0.0,0.0,sales
13772,0.7032967,0.3125,0.2,0.6962617,0.75,0.0,0.0,0.0,sales
13773,0.73626375,0.671875,0.2,0.7056075,0.125,0.0,0.0,0.0,sales
13774,0.61538464,0.28125,0.4,0.23831776,1.0,0.0,0.0,0.0,sales
13775,0.62637365,0.21875,0.2,0.20093457,1.0,1.0,0.0,0.0,sales
13776,0.95604396,0.953125,0.8,0.19158879,1.0,0.0,0.0,0.0,sales
13777,0.52747256,0.296875,0.4,0.37850466,0.75,0.0,0.0,0.0,sales
13778,0.5714286,0.71875,0.4,0.41121495,0.75,0.0,0.0,0.0,IT
13779,0.52747256,0.515625,0.2,0.5420561,0.75,0.0,0.0,0.0,product_mng
13780,0.5494506,0.171875,0.2,0.29439253,0.25,0.0,0.0,0.0,product_mng
13781,0.9120879,0.5,0.4,0.38317758,0.125,0.0,0.0,0.0,product_mng
13782,0.7692308,0.3125,0.2,0.24766356,1.0,0.0,0.0,0.0,product_mng
13783,0.94505495,0.46875,0.4,0.59345794,1.0,0.0,0.0,0.0,IT
13784,0.16483517,0.703125,0.8,0.7803738,0.625,0.0,0.0,0.0,management
13785,0.43956044,0.25,0.4,0.30373833,0.625,0.0,0.0,0.0,management
13786,0.43956044,0.5,0.2,0.44859812,0.625,0.0,0.0,0.0,management
13787,0.96703297,0.234375,0.6,0.55607474,0.625,0.0,0.0,0.0,management
13788,0.50549453,0.65625,0.4,0.77102804,0.125,0.0,0.0,0.0,management
13789,0.73626375,0.3125,0.6,0.58878505,1.0,0.0,0.0,0.0,management
13790,0.48351648,0.984375,0.2,0.59345794,1.0,0.0,0.0,0.0,marketing
13791,0.46153846,0.78125,0.2,0.40186915,1.0,0.0,0.0,0.0,sales
13792,0.52747256,0.890625,0.0,0.5046729,1.0,0.0,0.0,0.0,accounting
13793,0.53846157,0.859375,0.2,0.46261683,1.0,0.0,0.0,0.0,support
13794,0.5604396,0.96875,0.4,0.23364486,1.0,0.0,0.0,0.0,technical
13795,0.61538464,0.59375,0.4,0.6401869,0.25,1.0,0.0,0.0,management
13796,0.9010989,0.609375,0.0,0.23831776,0.125,0.0,0.0,0.0,marketing
13797,0.61538464,0.296875,0.2,0.28037384,0.375,0.0,0.0,0.0,marketing
13798,0.0989011,0.203125,0.2,0.6728972,0.0,1.0,0.0,0.0,marketing
13799,0.62637365,0.84375,0.4,0.37850466,0.625,0.0,0.0,0.0,sales
13800,0.7582418,0.6875,0.2,0.18224299,0.625,0.0,0.0,0.0,sales
13801,0.8021978,0.453125,0.6,0.38317758,0.625,1.0,0.0,0.0,sales
13802,0.4945055,0.4375,0.2,0.43925235,0.625,0.0,0.0,0.0,sales
13803,0.94505495,0.75,0.2,0.6728972,0.625,0.0,0.0,0.0,sales
13804,0.61538464,0.765625,0.4,0.35514018,0.125,0.0,0.0,0.0,sales
13805,0.8131868,0.296875,0.2,0.817757,0.625,0.0,0.0,0.0,sales
13806,0.06593407,0.375,0.6,0.42990655,0.625,0.0,0.0,0.0,sales
13807,0.5494506,0.359375,0.4,0.47196263,0.625,0.0,0.0,0.0,IT
13808,0.989011,0.90625,0.6,0.25700936,0.125,0.0,0.0,0.0,product_mng
13809,0.73626375,0.5625,0.2,0.7803738,0.125,0.0,0.0,0.0,product_mng
13810,0.6043956,0.484375,0.0,0.59345794,0.125,0.0,0.0,0.0,product_mng
13811,0.94505495,0.609375,0.4,0.25700936,0.125,0.0,0.0,0.0,product_mng
13812,0.48351648,0.46875,0.2,0.44392523,0.125,0.0,0.0,0.0,IT
13813,0.5494506,0.21875,0.0,0.3084112,0.0,0.0,0.0,0.0,management
13814,0.6593407,0.78125,0.6,0.46261683,0.5,0.0,0.0,0.0,management
13815,0.45054945,0.203125,0.4,0.58878505,0.125,0.0,0.0,0.0,management
13816,0.8791209,0.9375,0.2,0.38785046,0.75,0.0,0.0,0.0,management
13817,0.51648355,0.046875,0.2,0.046728972,0.75,0.0,0.0,0.0,management
13818,0.74725276,0.5,0.2,0.55140185,0.75,1.0,0.0,0.0,management
13819,0.06593407,0.609375,0.2,0.7616823,0.75,1.0,0.0,0.0,marketing
13820,0.8681319,0.34375,0.2,0.22897196,0.75,0.0,0.0,0.0,sales
13821,0.8791209,0.78125,0.4,0.26635513,0.125,0.0,0.0,0.0,accounting
13822,0.61538464,0.25,0.0,0.098130845,1.0,1.0,0.0,0.0,support
13823,0.53846157,0.984375,0.2,0.5186916,1.0,0.0,0.0,0.0,technical
13824,0.51648355,0.765625,0.2,0.78971964,1.0,1.0,0.0,0.0,management
13825,0.17582418,0.5625,0.6,0.8551402,0.75,0.0,0.0,0.0,marketing
13826,0.85714287,0.828125,0.4,0.60280377,0.75,0.0,0.0,0.0,marketing
13827,0.5824176,0.0625,0.2,0.2897196,0.75,1.0,0.0,0.0,marketing
13828,0.6923077,0.609375,0.4,0.5373832,0.25,0.0,0.0,0.0,sales
13829,0.43956044,0.90625,0.4,0.36915886,0.125,0.0,0.0,0.0,sales
13830,0.52747256,0.859375,0.4,0.5981308,1.0,0.0,0.0,0.0,sales
13831,0.5934066,0.453125,0.2,0.43925235,1.0,0.0,0.0,0.0,sales
13832,0.9010989,0.421875,0.6,0.6728972,0.625,0.0,0.0,0.0,sales
13833,0.6703297,0.5,0.6,0.60280377,0.625,0.0,0.0,0.0,sales
13834,0.62637365,0.921875,0.6,0.44859812,0.625,0.0,0.0,0.0,sales
13835,0.74725276,0.1875,0.6,0.7757009,0.625,0.0,0.0,0.0,IT
13836,0.64835167,0.953125,0.2,0.7196262,0.125,1.0,0.0,0.0,product_mng
13837,0.2747253,0.15625,0.2,0.27570093,1.0,0.0,0.0,0.0,product_mng
13838,0.96703297,0.4375,0.4,0.6635514,1.0,1.0,0.0,0.0,product_mng
13839,0.52747256,0.609375,0.4,0.71495324,1.0,0.0,0.0,0.0,product_mng
13840,0.62637365,0.453125,0.2,0.8224299,1.0,0.0,0.0,0.0,IT
13841,0.64835167,0.484375,0.4,0.3084112,1.0,0.0,0.0,0.0,management
13842,0.43956044,0.65625,0.4,0.7383177,1.0,0.0,0.0,0.0,management
13843,0.6923077,0.46875,0.4,0.41121495,0.125,0.0,0.0,0.0,management
13844,0.74725276,0.828125,0.4,0.80841124,1.0,0.0,0.0,0.0,management
13845,0.74725276,0.578125,0.2,0.4906542,1.0,0.0,0.0,0.0,management
13846,0.5494506,0.578125,0.4,0.7056075,1.0,0.0,0.0,0.0,management
13847,0.35164836,0.484375,0.8,0.58411217,1.0,0.0,0.0,0.0,marketing
13848,0.93406594,0.4375,0.6,0.7056075,1.0,0.0,0.0,0.0,sales
13849,0.9010989,0.390625,0.4,0.18224299,1.0,0.0,0.0,0.0,accounting
13850,0.6703297,0.75,0.2,0.76635516,0.25,1.0,0.0,0.0,support
13851,0.46153846,0.25,0.2,0.42990655,0.125,0.0,0.0,0.0,technical
13852,0.14285715,0.53125,0.4,0.29439253,0.375,0.0,0.0,0.0,management
13853,0.6593407,0.453125,0.2,0.26635513,0.0,0.0,0.0,0.0,marketing
13854,0.12087912,0.5,0.6,0.3317757,0.625,0.0,0.0,0.0,marketing
13855,0.8901099,0.765625,0.2,0.2897196,0.625,0.0,0.0,0.0,marketing
13856,0.73626375,0.765625,0.2,0.39252338,0.625,0.0,0.0,0.0,sales
13857,0.8681319,0.234375,0.2,0.5373832,0.625,0.0,0.0,0.0,sales
13858,0.24175824,0.421875,0.4,0.037383176,0.625,1.0,0.0,0.0,sales
13859,0.08791209,0.46875,0.8,0.36448598,0.125,0.0,0.0,0.0,sales
13860,0.9010989,0.640625,0.2,0.46261683,0.625,0.0,0.0,0.0,sales
13861,0.96703297,0.03125,0.6,0.5373832,0.625,1.0,0.0,0.0,sales
13862,0.5714286,0.640625,0.6,0.635514,0.625,0.0,0.0,0.0,sales
13863,0.71428573,0.484375,0.6,0.5607477,0.125,0.0,0.0,0.0,sales
13864,0.61538464,0.71875,0.6,0.78971964,0.125,0.0,0.0,0.0,IT
13865,0.85714287,0.578125,0.6,0.41121495,0.125,0.0,0.0,0.0,product_mng
13866,0.51648355,0.546875,0.6,0.69158876,0.125,0.0,0.0,0.0,product_mng
13867,0.7582418,0.515625,0.4,0.49532712,0.125,0.0,0.0,0.0,product_mng
13868,0.7032967,0.328125,0.2,0.23364486,0.0,0.0,0.0,0.0,product_mng
13869,0.62637365,0.65625,0.4,0.30373833,0.5,0.0,0.0,0.0,IT
13870,0.06593407,0.703125,0.6,0.8598131,0.125,1.0,0.0,0.0,RandD
13871,0.47252747,0.515625,0.6,0.5233645,0.75,1.0,0.0,0.0,RandD
13872,0.3846154,0.46875,0.8,0.17757009,0.75,0.0,0.0,0.0,RandD
13873,0.6703297,0.53125,0.2,0.3084112,0.75,0.0,0.0,0.0,RandD
13874,0.5934066,0.25,0.6,0.52803737,0.75,1.0,0.0,0.0,RandD
13875,0.8791209,0.359375,0.2,0.78971964,0.75,0.0,0.0,0.0,RandD
13876,0.95604396,0.765625,0.4,0.3598131,0.125,0.0,0.0,0.0,marketing
13877,0.978022,0.984375,0.4,0.77102804,1.0,1.0,0.0,0.0,sales
13878,0.5824176,0.71875,0.2,0.5046729,1.0,0.0,0.0,0.0,accounting
13879,0.5824176,0.578125,0.2,0.22429906,1.0,1.0,0.0,0.0,support
13880,0.6593407,0.109375,0.6,0.07943925,0.75,0.0,0.0,0.0,technical
13881,0.45054945,0.859375,0.4,0.22429906,0.75,0.0,0.0,0.0,management
13882,0.6813187,0.890625,0.6,0.20560747,0.75,0.0,0.0,0.0,marketing
13883,0.45054945,0.5,0.2,0.6962617,0.25,0.0,0.0,0.0,marketing
13884,0.9230769,0.375,0.2,0.42990655,0.125,0.0,0.0,0.0,marketing
13885,0.94505495,0.640625,0.6,0.4813084,1.0,1.0,0.0,0.0,sales
13886,0.08791209,0.390625,0.8,0.27102804,1.0,1.0,0.0,0.0,sales
13887,0.9120879,0.5,0.4,0.19626169,0.625,0.0,0.0,0.0,sales
13888,0.6043956,0.1875,0.2,0.23831776,0.625,0.0,0.0,0.0,sales
13889,0.1978022,0.09375,0.8,0.3598131,0.625,0.0,0.0,0.0,sales
13890,0.62637365,0.796875,0.2,0.59345794,0.625,0.0,0.0,0.0,sales
13891,0.5494506,0.515625,0.2,0.48598132,0.125,0.0,0.0,0.0,sales
13892,0.9230769,0.96875,0.4,0.43457943,1.0,0.0,0.0,0.0,sales
13893,0.53846157,0.484375,0.6,0.17289719,1.0,0.0,0.0,0.0,technical
13894,0.95604396,0.375,0.2,0.2990654,1.0,0.0,0.0,0.0,support
13895,0.6593407,0.765625,0.2,0.26635513,1.0,0.0,0.0,0.0,support
13896,0.35164836,0.03125,0.4,0.21495327,1.0,1.0,0.0,0.0,support
13897,0.2967033,0.078125,0.2,0.3317757,1.0,0.0,0.0,0.0,support
13898,0.6813187,0.65625,0.4,0.61214954,0.0,0.0,0.0,0.0,support
13899,0.93406594,0.84375,0.4,0.22429906,0.25,0.0,0.0,0.0,support
13900,0.46153846,0.625,0.4,0.20560747,0.125,0.0,0.0,0.0,support
13901,0.8131868,0.1875,0.4,0.5794392,0.125,1.0,0.0,0.0,support
13902,0.14285715,0.40625,0.2,0.39252338,0.125,0.0,0.0,0.0,support
13903,0.62637365,0.828125,0.4,0.3598131,0.25,0.0,0.0,0.0,support
13904,0.054945055,0.34375,0.2,0.38785046,0.375,0.0,0.0,0.0,support
13905,0.07692308,0.9375,0.6,0.19158879,0.375,1.0,0.0,0.0,technical
13906,0.7912088,0.65625,0.2,0.3224299,0.125,0.0,0.0,0.0,technical
13907,0.7032967,0.90625,0.2,0.37850466,0.125,0.0,0.0,0.0,technical
13908,0.6703297,0.34375,0.6,0.3364486,0.125,0.0,0.0,0.0,management
13909,0.5824176,0.578125,0.2,0.6962617,0.25,0.0,0.0,0.0,IT
13910,0.45054945,0.734375,0.6,0.7570093,0.0,0.0,0.0,0.0,IT
13911,0.6703297,0.8125,0.2,0.29439253,0.0,0.0,0.0,0.0,IT
13912,0.48351648,0.578125,0.2,0.31308413,0.125,1.0,0.0,0.0,IT
13913,0.85714287,0.84375,0.2,0.36448598,0.0,0.0,0.0,0.0,IT
13914,0.5494506,0.375,0.2,0.55140185,0.0,1.0,0.0,0.0,product_mng
13915,0.93406594,0.484375,0.4,0.44392523,0.125,1.0,0.0,0.0,product_mng
13916,0.12087912,0.265625,0.6,0.8224299,0.375,0.0,0.0,0.0,product_mng
13917,0.36263737,0.125,0.2,0.40654206,0.0,0.0,0.0,0.0,product_mng
13918,0.37362638,0.46875,0.4,0.18224299,0.0,0.0,0.0,0.0,IT
13919,0.37362638,0.625,0.8,0.27102804,0.0,0.0,0.0,0.0,management
13920,0.74725276,0.78125,0.6,0.6635514,0.125,0.0,0.0,0.0,management
13921,0.73626375,0.96875,0.0,0.64953274,0.125,0.0,0.0,0.0,management
13922,0.8021978,0.84375,0.2,0.55607474,0.25,0.0,0.0,0.0,management
13923,0.72527474,0.46875,0.6,0.6448598,0.0,0.0,0.0,0.0,management
13924,0.5934066,0.96875,0.4,0.42523363,0.125,0.0,0.0,0.0,management
13925,0.46153846,0.609375,0.2,0.17289719,0.125,0.0,0.0,0.0,sales
13926,0.15384616,0.53125,0.2,0.12616822,0.375,0.0,0.0,0.0,sales
13927,0.74725276,0.34375,0.4,0.49532712,0.125,0.0,0.0,0.0,sales
13928,0.4945055,0.421875,0.4,0.20560747,0.125,0.0,0.0,0.0,sales
13929,0.5934066,0.765625,0.4,0.40186915,0.125,1.0,0.0,0.0,sales
13930,0.50549453,0.140625,0.2,0.38785046,0.0,1.0,0.0,0.0,sales
13931,0.24175824,0.421875,0.2,0.25233644,0.125,1.0,0.0,0.0,sales
13932,0.978022,0.59375,0.4,0.25700936,0.125,0.0,0.0,0.0,sales
13933,0.07692308,0.921875,0.8,0.098130845,0.625,0.0,0.0,0.0,sales
13934,0.4945055,0.65625,0.2,0.28037384,0.625,0.0,0.0,0.0,sales
13935,0.7032967,0.1875,0.2,0.5373832,0.625,0.0,0.0,0.0,sales
13936,0.07692308,0.421875,0.8,0.88785046,0.625,0.0,0.0,1.0,sales
13937,0.52747256,0.71875,0.6,0.6401869,0.625,0.0,0.0,1.0,sales
13938,0.8681319,0.8125,0.4,0.58878505,0.125,1.0,0.0,1.0,sales
13939,0.94505495,0.703125,0.4,0.7570093,0.625,0.0,0.0,1.0,sales
13940,0.9230769,0.53125,0.6,0.63084114,0.625,0.0,0.0,1.0,sales
13941,0.9010989,0.34375,0.2,0.5794392,0.625,0.0,0.0,1.0,sales
13942,0.74725276,0.71875,0.4,0.17757009,0.125,0.0,0.0,1.0,sales
13943,0.16483517,0.90625,0.8,0.21028037,0.125,1.0,0.0,0.0,sales
13944,0.71428573,0.59375,0.6,0.2990654,0.125,1.0,0.0,0.0,sales
13945,0.48351648,0.359375,0.4,0.7616823,0.125,0.0,0.0,0.0,sales
13946,0.8791209,0.640625,0.6,0.635514,0.125,0.0,0.0,0.0,sales
13947,0.15384616,0.640625,0.6,0.8224299,0.0,0.0,0.0,0.0,sales
13948,0.6593407,0.46875,0.2,0.55607474,0.5,0.0,0.0,0.0,sales
13949,0.47252747,0.5625,0.4,0.58878505,0.125,0.0,0.0,0.0,sales
13950,0.8901099,0.34375,0.2,0.69158876,0.75,0.0,0.0,0.0,sales
13951,0.9120879,0.421875,0.6,0.5981308,0.75,1.0,0.0,0.0,sales
13952,0.6923077,0.359375,0.6,0.48598132,0.75,1.0,0.0,0.0,sales
13953,0.9120879,0.390625,0.4,0.21962617,0.75,0.0,0.0,0.0,sales
13954,0.7692308,0.78125,0.6,0.6635514,0.75,0.0,0.0,0.0,sales
13955,0.42857143,0.828125,0.4,0.22897196,0.125,0.0,0.0,0.0,sales
13956,0.1978022,0.625,0.4,0.056074765,1.0,0.0,0.0,0.0,sales
13957,0.63736266,0.203125,0.2,0.7056075,1.0,0.0,0.0,0.0,sales
13958,0.42857143,0.53125,0.2,0.54672897,1.0,0.0,0.0,0.0,sales
13959,0.989011,0.375,0.4,0.52803737,0.75,1.0,0.0,0.0,IT
13960,0.43956044,0.8125,0.4,0.6728972,0.75,0.0,0.0,0.0,product_mng
13961,0.32967034,0.140625,0.2,0.018691588,0.75,1.0,0.0,0.0,product_mng
13962,0.989011,0.875,0.4,0.78971964,0.25,1.0,0.0,0.0,product_mng
13963,0.7582418,0.328125,0.2,0.52803737,0.125,0.0,0.0,0.0,product_mng
13964,0.45054945,0.578125,0.2,0.27102804,1.0,0.0,0.0,0.0,IT
13965,0.5714286,0.671875,0.6,0.62616825,1.0,0.0,0.0,0.0,management
13966,0.8681319,0.375,0.4,0.5233645,0.625,0.0,0.0,1.0,management
13967,0.3846154,0.125,0.0,0.21028037,0.625,1.0,0.0,1.0,management
13968,0.7032967,0.65625,0.2,0.7757009,0.625,1.0,0.0,1.0,management
13969,0.53846157,0.75,0.4,0.5140187,0.625,0.0,0.0,1.0,management
13970,0.71428573,0.96875,0.2,0.3271028,0.125,1.0,0.0,1.0,management
13971,0.25274727,0.1875,0.4,0.098130845,1.0,0.0,0.0,1.0,marketing
13972,0.8681319,0.734375,0.4,0.8271028,1.0,0.0,0.0,0.0,sales
13973,0.7912088,0.84375,0.4,0.8130841,1.0,0.0,0.0,0.0,accounting
13974,0.5494506,0.875,0.2,0.19626169,1.0,0.0,0.0,0.0,support
13975,0.7692308,0.453125,0.2,0.64953274,1.0,0.0,0.0,0.0,technical
13976,0.9120879,0.4375,0.4,0.43925235,1.0,1.0,0.0,0.0,management
13977,0.73626375,0.765625,0.2,0.44859812,0.125,0.0,0.0,0.0,marketing
13978,0.9010989,0.453125,0.6,0.55140185,0.125,1.0,0.0,0.0,marketing
13979,0.7802198,0.75,0.4,0.682243,0.0,1.0,0.0,0.0,marketing
13980,0.7032967,0.5625,0.4,0.6401869,0.0,0.0,0.0,0.0,sales
13981,0.8681319,0.265625,0.2,0.57009345,0.25,0.0,0.0,0.0,sales
13982,0.61538464,0.0625,0.6,0.13551402,0.25,0.0,0.0,0.0,sales
13983,0.82417583,0.21875,0.4,0.38317758,0.0,0.0,0.0,0.0,sales
13984,0.9230769,0.21875,0.6,0.8224299,0.125,0.0,0.0,0.0,sales
13985,0.6043956,0.375,0.2,0.78971964,0.25,0.0,0.0,0.0,sales
13986,0.62637365,0.5625,0.4,0.817757,0.125,0.0,0.0,0.0,sales
13987,0.73626375,0.3125,0.2,0.38785046,0.125,1.0,0.0,0.0,sales
13988,0.2747253,0.5625,0.2,0.10280374,0.25,0.0,0.0,0.0,IT
13989,0.42857143,0.6875,0.4,0.46728972,0.375,0.0,0.0,0.0,product_mng
13990,0.7692308,0.390625,0.4,0.3598131,0.0,0.0,0.0,0.0,product_mng
13991,0.8021978,0.484375,0.4,0.28037384,0.125,0.0,0.0,0.0,product_mng
13992,0.46153846,0.546875,0.0,0.39252338,0.125,0.0,0.0,0.0,product_mng
13993,0.82417583,0.65625,0.4,0.7803738,0.125,0.0,0.0,0.0,IT
13994,0.62637365,0.671875,0.6,0.17757009,0.125,0.0,0.0,0.0,management
13995,0.6923077,0.8125,0.2,0.43457943,0.125,1.0,0.0,0.0,management
13996,0.48351648,0.859375,0.4,0.3317757,0.25,0.0,0.0,0.0,management
13997,0.7912088,0.6875,0.6,0.1682243,0.0,1.0,0.0,0.0,management
13998,0.53846157,0.84375,0.2,0.52803737,0.0,0.0,0.0,0.0,management
13999,0.8021978,0.3125,0.0,0.61214954,0.375,1.0,0.0,0.0,management
14000,0.6923077,0.984375,0.4,0.6682243,0.125,0.0,0.0,0.0,marketing
14001,0.8901099,0.28125,0.4,0.35514018,0.25,0.0,0.0,0.0,sales
14002,0.978022,0.859375,0.2,0.42990655,0.25,0.0,0.0,0.0,accounting
14003,0.51648355,0.59375,0.2,0.78971964,0.125,0.0,0.0,0.0,support
14004,0.74725276,0.71875,0.2,0.26635513,0.125,1.0,0.0,0.0,technical
14005,0.5714286,0.828125,0.4,0.682243,0.0,0.0,0.0,0.0,management
14006,0.96703297,0.390625,0.4,0.7757009,0.125,1.0,0.0,1.0,marketing
14007,0.6043956,0.296875,0.2,0.7009346,0.0,0.0,0.0,1.0,marketing
14008,0.989011,0.953125,0.4,0.5373832,0.0,0.0,0.0,1.0,marketing
14009,0.5714286,0.09375,0.2,0.22897196,0.25,0.0,0.0,1.0,sales
14010,0.6923077,0.546875,0.4,0.74766356,0.125,0.0,0.0,1.0,sales
14011,0.63736266,0.859375,0.0,0.6962617,0.0,1.0,0.0,1.0,sales
14012,0.8901099,0.3125,0.2,0.25700936,0.125,0.0,0.0,0.0,sales
14013,0.8901099,0.578125,0.4,0.6962617,0.0,0.0,0.0,0.0,sales
14014,0.5934066,0.390625,0.4,0.3504673,0.125,0.0,0.0,0.0,sales
14015,0.6043956,0.8125,0.2,0.72897196,0.0,0.0,0.0,0.0,sales
14016,0.3846154,0.453125,0.2,0.36915886,0.0,0.0,0.0,0.0,IT
14017,0.6043956,0.90625,0.4,0.53271025,0.125,0.0,0.0,0.0,product_mng
14018,0.61538464,0.921875,0.0,0.39252338,0.0,0.0,0.0,0.0,product_mng
14019,0.6593407,0.84375,0.6,0.03271028,0.375,0.0,0.0,0.0,product_mng
14020,0.9230769,0.234375,0.4,0.06542056,0.125,0.0,0.0,0.0,product_mng
14021,0.7032967,0.84375,0.6,0.41121495,0.125,0.0,0.0,0.0,IT
14022,0.8131868,0.375,0.4,0.30373833,0.0,0.0,0.0,0.0,management
14023,0.8021978,0.203125,0.6,0.53271025,0.125,0.0,0.0,0.0,management
14024,0.32967034,0.859375,0.0,0.5420561,0.0,0.0,0.0,0.0,management
14025,0.48351648,0.171875,0.8,0.046728972,0.5,0.0,0.0,0.0,management
14026,0.8681319,0.703125,0.4,0.38785046,0.125,0.0,0.0,0.0,management
14027,0.7802198,0.375,0.6,0.56542057,0.125,0.0,0.0,0.0,management
14028,0.64835167,0.671875,0.4,0.41121495,0.125,0.0,0.0,0.0,marketing
14029,0.62637365,0.375,0.2,0.53271025,0.0,0.0,0.0,0.0,sales
14030,0.5714286,0.390625,0.4,0.7009346,0.0,0.0,0.0,0.0,accounting
14031,0.71428573,0.296875,0.4,0.7757009,0.125,0.0,0.0,0.0,support
14032,0.5714286,0.734375,0.4,0.6962617,0.125,1.0,0.0,1.0,technical
14033,0.52747256,0.984375,0.2,0.58878505,0.125,1.0,0.0,1.0,management
14034,0.64835167,0.28125,0.4,0.23364486,0.25,0.0,0.0,1.0,marketing
14035,0.72527474,0.671875,0.4,0.7803738,0.125,0.0,0.0,1.0,marketing
14036,0.21978022,0.328125,0.6,0.17757009,0.0,0.0,0.0,1.0,marketing
14037,0.7912088,0.703125,0.6,0.7196262,0.25,0.0,0.0,1.0,sales
14038,0.48351648,0.5,0.4,0.3598131,0.125,0.0,0.0,0.0,sales
14039,0.36263737,0.9375,0.8,0.3598131,0.125,0.0,0.0,0.0,sales
14040,0.6043956,0.484375,0.4,0.72897196,0.125,1.0,0.0,0.0,sales
14041,0.5934066,0.21875,0.0,0.62616825,0.25,0.0,0.0,0.0,sales
14042,0.7912088,0.703125,0.4,0.5420561,0.0,1.0,0.0,0.0,sales
14043,0.6813187,0.46875,0.6,0.42523363,0.0,0.0,0.0,0.0,sales
14044,0.6703297,0.734375,0.6,0.6775701,0.0,0.0,0.0,0.0,sales
14045,0.48351648,1.0,0.2,0.317757,0.25,0.0,0.0,0.0,IT
14046,0.07692308,0.890625,0.8,0.57009345,0.5,1.0,0.0,0.0,product_mng
14047,0.08791209,0.296875,0.4,0.45794392,0.125,0.0,0.0,0.0,product_mng
14048,0.6703297,0.921875,0.2,0.2897196,0.0,0.0,0.0,0.0,product_mng
14049,0.37362638,0.8125,0.0,0.24766356,0.25,0.0,0.0,0.0,product_mng
14050,0.43956044,0.40625,0.4,0.30373833,0.0,0.0,0.0,0.0,IT
14051,0.45054945,0.84375,0.6,0.60747665,0.0,0.0,0.0,0.0,management
14052,0.52747256,0.359375,0.0,0.07009346,0.0,0.0,0.0,0.0,management
14053,0.64835167,0.609375,0.4,0.7570093,0.125,0.0,0.0,0.0,management
14054,0.5824176,0.390625,0.2,0.7943925,0.0,0.0,0.0,0.0,management
14055,0.6593407,0.609375,0.2,0.73364484,0.125,0.0,0.0,0.0,management
14056,0.5934066,0.53125,0.6,0.2990654,0.125,0.0,0.0,0.0,management
14057,0.73626375,0.40625,0.6,0.62616825,0.125,1.0,0.0,0.0,marketing
14058,0.5824176,0.625,0.6,0.47663552,0.125,0.0,0.0,0.0,sales
14059,0.8021978,0.515625,0.2,0.7196262,0.125,0.0,0.0,0.0,accounting
14060,0.12087912,0.53125,0.4,0.60280377,0.375,0.0,0.0,0.0,support
14061,0.07692308,0.53125,0.2,0.38317758,0.125,1.0,0.0,0.0,technical
14062,0.12087912,0.65625,0.4,0.46728972,0.125,0.0,0.0,0.0,management
14063,0.48351648,0.234375,0.4,0.6728972,0.0,0.0,0.0,0.0,marketing
14064,0.6813187,0.421875,0.2,0.5046729,0.125,0.0,0.0,0.0,marketing
14065,0.6703297,0.890625,0.2,0.7196262,0.125,0.0,0.0,0.0,marketing
14066,0.9120879,0.90625,0.0,0.5981308,0.0,0.0,0.0,0.0,sales
14067,0.7912088,0.875,0.4,0.8037383,0.125,0.0,0.0,0.0,sales
14068,0.7692308,0.40625,0.6,0.3317757,0.125,0.0,0.0,0.0,sales
14069,0.48351648,0.4375,0.2,0.3364486,0.125,0.0,0.0,0.0,sales
14070,0.46153846,0.3125,0.4,0.3364486,0.0,0.0,0.0,0.0,sales
14071,0.7582418,0.84375,0.6,0.2897196,0.125,0.0,0.0,0.0,sales
14072,0.45054945,0.859375,0.2,0.6728972,0.125,0.0,0.0,0.0,sales
14073,0.9120879,1.0,0.4,0.77102804,0.25,0.0,0.0,0.0,sales
14074,0.5494506,0.28125,0.4,0.37383178,0.0,0.0,0.0,0.0,technical
14075,0.74725276,0.296875,0.2,0.56542057,0.125,0.0,0.0,0.0,support
14076,0.71428573,0.796875,0.6,0.5981308,0.0,0.0,0.0,0.0,support
14077,0.63736266,0.953125,0.4,0.46728972,0.125,0.0,0.0,0.0,support
14078,0.51648355,0.359375,0.2,0.59345794,0.125,0.0,0.0,0.0,support
14079,0.82417583,0.125,0.6,0.1635514,0.375,1.0,0.0,0.0,support
14080,0.48351648,0.640625,0.0,0.3317757,0.0,0.0,0.0,0.0,support
14081,0.84615386,0.546875,0.6,0.8271028,0.125,0.0,0.0,0.0,support
14082,0.74725276,0.5,0.2,0.009345794,0.125,0.0,0.0,0.0,support
14083,0.96703297,0.90625,0.4,0.73364484,0.125,0.0,0.0,0.0,support
14084,0.6593407,0.796875,0.6,0.36448598,0.125,0.0,0.0,0.0,support
14085,0.7032967,0.84375,0.2,0.8317757,0.0,0.0,0.0,0.0,support
14086,0.36263737,0.171875,0.8,0.36448598,0.375,0.0,0.0,0.0,technical
14087,0.34065935,0.171875,0.6,0.3598131,0.375,0.0,0.0,0.0,technical
14088,0.26373628,0.078125,0.0,0.47663552,0.25,0.0,0.0,0.0,technical
14089,0.64835167,0.46875,0.2,0.6635514,0.0,0.0,0.0,0.0,management
